[
	[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],
	[1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1],
	[1,1,1,0,0,0,0,43,72,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1],
	[1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1],
	[1,0,0,0,73,0,0,0,0,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],
	[1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1],
	[1,0,44,0,22,0,0,0,0,42,0,0,0,1,0,0,0,0,14,0,0,0,35,0,6,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1],
	[1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65,0,6,0,0,0,0,0,0,99,34,64,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,1],
	[1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1],
	[1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1],
	[1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1],
	[1,0,0,0,0,0,1,1,0,0,20,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1],
