[
	[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],
	[1,1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1],
	[1,1,0,0,0,0,0,48,0,0,0,0,5,0,0,0,0,31,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],
	[1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,39,0,0,0,0,0,40,0,18,0,0,1],
	[1,1,0,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,11,32,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,17,70,0,0,0,0,0,71,0,0,0,0,1],
	[1,1,0,0,0,0,0,82,0,0,0,0,5,0,0,61,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,41,0,0,1],
	[1,1,0,81,47,0,0,0,0,0,0,0,5,0,0,0,0,0,62,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,38,0,0,0,0,1,1,1,0,0,72,0,1],
	[1,1,0,24,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,12,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1],
	[1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1],
	[1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,63,33,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,69,16,0,0,0,0,1,0,0,0,0,1],
	[1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1],
	[1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1],
	[1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,7,7,7,7,1],
	[1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,68,0,0,0,0,0,0,1,1,0,0,0,0,1],
	[1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,37,0,0,0,0,0,1,1,0,0,0,0,1],
	[1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,15,0,0,0,0,1,1,1,0,0,0,0,1],
	[1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,67,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1],
